product_id,gender_product,temperature,usage,productDisplayName,city,link
20162,Men,Cold,Casual,Wrangler Men Neon Brown Shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/253949019bf7a965c7d9ff4a7111a2c6_images.jpg
6008,Men,Hot,Casual,Highlander Men Yellow Black Checked Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/3f40d1c3c35f222ad6403c3038264b2a_images.jpg
10457,Men,Cold,Casual,Flying Machine Men Pink Polo Tshirts,Jakarta,http://assets.myntassets.com/v1/images/style/properties/92a3f63527a51321cb3d0d07b6cd3f23_images.jpg
7951,Men,Cold,Casual,Puma Men's Graphic Black Purple T-shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/0073befd2c24b39e91d31ddd6d08050f_images.jpg
50441,Men,Hot,Casual,Chromozome Men Briefs,Jakarta,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Briefs_69872f32f24735902b1e364837fb6b13_images.jpg
2326,Men,Cold,Casual,Reebok Men Excellence White T-shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/2f4c062124e27ac2df999e219710889e_images.jpg
9422,Men,Cold,Formal,John Miller Men Blue black stripe Black Shirts,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/1e6d9e77cff46052f225f3c7c8a4e143_images.jpg
28095,Men,Hot,Casual,Jockey MC Men Grey Melange Y Front Briefs 8003,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/3ae74335724d4074f683c08d17b9a51a_images.jpg
50553,Men,Hot,Casual,Chromozome Men Grey Innerwear Vest,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/5492cb39e50374bc4ffa9745fbd33741_images.jpg
19612,Women,Hot,Casual,United Colors of Benetton Women Solid Blue Tshirt,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/bd2356b1ece68265f5c592e961b2c3e3_images.jpg
42825,Women,Hot,Casual,Little Miss Intimates Women Yellow Brief,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/d4d2081e27112e58d59cf8d6e746a164_images.jpg
3932,Women,Hot,Casual,Jealous 21 Women's White Black T-shirt,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/fd0e17eb9d650826a655b92377453d0e_images.jpg
50535,Men,Hot,Casual,Chromozome Men Grey Brief,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/12d0fdcee9050068be79a3d4080379d7_images.jpg
59659,Women,Cold,Ethnic,FNF Purple Evening Wear Sari,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/FNF-Pink---Rust-Sari_8f89697093601724f49d6f12f6c771e6_images.jpg
19656,Men,Cold,Casual,United Colors of Benetton Men Printed Green TShirt,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/ee42f3ace945c9705e3c12089bf9d1e0_images.jpg
2336,Men,Cold,Casual,Reebok Men Dragon Grey T-shirt,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/8024c4621290699d8bcc3b67cf89e81a_images.jpg
17865,Men,Hot,Casual,Levis Men Boxer Green Brief,Jakarta,http://assets.myntassets.com/v1/images/style/properties/0436074baefbe31010808c83e5bef7a4_images.jpg
30316,Men,Hot,Casual,Myntra Men Deadly Pirate Pink T-shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/3c7a1a7a39a32e91474d905ca3090bf1_images.jpg
20149,Men,Cold,Casual,Wrangler Men Stampede Green Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/c54a1d6a73fc7c412089eeaf1ad0f844_images.jpg
41361,Men,Normal,Casual,Wrangler Men Navy Blue Floyd Jeans,Lampung,http://assets.myntassets.com/v1/images/style/properties/143a11914fcadb50be767ac051df02c8_images.jpg
44221,Men,Hot,Casual,Nike Men White Ronaldo Football T-shirt,Lampung,http://assets.myntassets.com/v1/images/style/properties/00dfe7063ca6bdea0377cd0ab9a23bbe_images.jpg
38843,Women,Hot,Casual,Latin Quarters Women Zip Piping Navy Blue Dress,Lampung,http://assets.myntassets.com/v1/images/style/properties/c3eb678b19f53ab90bdc5730548cefa6_images.jpg
2853,Men,Hot,Casual,Mr.Men Printed White T-shirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/9c5e49db7e9a992b36791f7798168660_images.jpg
3192,Men,Hot,Casual,Tantra Men's Prism Black T-shirt,Sulawesi Tenggara,http://assets.myntassets.com/v1/images/style/properties/395338ce9a4515b36e7b8c4a9c80546e_images.jpg
2164,Men,Normal,Casual,Probase Men Stripe Purple Shirt,Sulawesi Tenggara,http://assets.myntassets.com/v1/images/style/properties/c40a5f341d1b99bafc73a5ff5118ec27_images.jpg
17719,Men,Cold,Casual,Reid & Taylor Men Check White Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/89c3ad494bdbbfd8add11e17f33956e6_images.jpg
8595,Men,Cold,Casual,Scullers Men Black Polo T-Shirts,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/18ca8b0e7886b46786b3df10567ceeb8_images.jpg
9227,Men,Cold,Formal,Mark Taylor Men Plain Blue Shirts,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/3d0395161fd56758955eec2f3efb432f_images.jpg
22211,Men,Cold,Casual,Timberland Men Navy Blue Striped T-Shirt,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/7cb476129c93c38cbd019f3ea36f5a69_images.jpg
40975,Boys,Hot,Casual,Gini and Jony Boys United Green T-shirt,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/8897352d211a209b459cb02a5914f664_images.jpg
31877,Women,Hot,Ethnic,Fabindia Women Green Printed Kota Cotton Saree,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/ee3927ae64a76f30e81597a1024fe151_images.jpg
5499,Men,Hot,Casual,Mr.Men Men's Mr. Happy Black T-shirt,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/cf138cfff6b03169d95f191ab0c7796e_images.jpg
5440,Men,Hot,Casual,Nike Men's Club Pique Polo Med Yellow White T-shirt,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/de6bd17229e6ed0246c538b69756fa8c_images.jpg
29542,Men,Hot,Casual,Classic Polo Men Red T-shirt,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/49660f084705cd75dcc17316fe93425e_images.jpg
30307,Men,Hot,Casual,Myntra Men Surf Punk Off White T-shirt,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/88d86fd4e85f3735afc86cf51a639071_images.jpg
25385,Men,Hot,Casual,Levis Men Navy Blue Briefs,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/Levis-Men-Navy-Blue-Brief_c16b7fac8aaf798d7c9b9fe48afc1d8a_images.jpg
11778,Men,Cold,Casual,Lee Men Solid Grey Tshirts,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/64023a353e1344545a3ea48bdab69825_images.jpg
41327,Women,Cold,Ethnic,Aurelia Women Purple Dupatta,Kalimantan Selatan,http://assets.myntassets.com/v1/images/style/properties/AURELIA-Women-Purple-Dupatta_e4998f5b971ca3c772d7b1930d741d98_images.jpg
47522,Men,Hot,Casual,Facit Men Khaki Breif,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/2a1f35670f107097fa84cd2dcb02a221_images.jpg
12572,Men,Cold,Casual,Tantra Men Navy Blue Printed T-shirt,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/23547e1e5d32e318036a60f1451c4120_images.jpg
28076,Men,Hot,Casual,Jockey MC Men Navy Blue Midway Classic Trunks 1101,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/1e76e554204918001f0586c3a1163e42_images.jpg
22988,Men,Hot,Sports,2go Active Gear USA Men Black John Shorts,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/00c82772a7a21717963f3449c9bb4222_images.jpg
7634,Men,Cold,Sports,Puma Men's Mazarine Blue Polo T-shirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/7d060f78e5de83b8f9f13d273e816ec3_images.jpg
9271,Men,Cold,Casual,John Miller Men Stripes Grey White Shirts,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/46d4fdc6f8b56b1b99793b29454be6d8_images.jpg
45990,Women,Hot,Ethnic,Fabindia Pink Mangalagiri Sari,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/4afc298dc80e39332149fcc96836acbd_images.jpg
6943,Men,Hot,Casual,Tantra Men's Decade Ago Green T-shirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/c0c15b3278cd950ca917a91b57bae126_images.jpg
20374,Women,Cold,Casual,Urban Yoga Women Printed Black Tshirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/80765b9579e0ad7625e708f17c7b96b8_images.jpg
11438,Women,Cold,Casual,United Colors of Benetton Women  Winter Black Top,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/e70f7fa523f402a69173ec1d9d7a6ef5_images.jpg
37739,Men,Hot,Casual,John Players Men Striped Shirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/68dba0b51601c4a55c302dd7ae7c39d3_images.jpg
6995,Men,Hot,Casual,s.Oliver Men's Line Printed Dark Grey T-shirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/cd57cc361957dae00375603045d23683_images.jpg
16826,Women,Cold,Casual,Little Miss Women Printed Green Tshirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/f1e2a6441ffd28fd07ab7bd134a659e7_images.jpg
8846,Men,Hot,Casual,Scullers Men Scul Cream Trousers,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/445350cc9813ac9b11ae95a723e71314_images.jpg
50877,Women,Hot,Ethnic,Prafful Purple & Beige Sari,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/16deeb8c7cd28b9b8e79a1a070599655_images.jpg
25392,Men,Hot,Casual,Levis Men Navy Blue Innerwear T-shirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/8e07ef53a290718ce28976ca550066e3_images.jpg
9458,Men,Cold,Formal,John Miller Men Red white Red Shirts,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/f151c0605c3fafbd9694fc688b74040d_images.jpg
13472,Women,Hot,Casual,United Colors of Benetton Women Solid White Dress,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/7b1b8cdc234c40b4f157b281309bf70e_images.jpg
37780,Men,Hot,Casual,John Players Men Bright Striped Shirt,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/e6fa44e249527d301b944e4a8f655afa_images.jpg
14020,Men,Cold,Casual,Nike Men Stripes Blue Polo Tshirts,Kalimantan Barat,http://assets.myntassets.com/v1/images/style/properties/d98451c73b7d1ffdbe50dc736c5094c3_images.jpg
14787,Men,Cold,Formal,Arrow Men Stripes Maroon Slim Fit Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/c740dff6af1775048275f59d39ea1669_images.jpg
59915,Women,Hot,Ethnic,Diva Women Blue Kurta,Jakarta,http://assets.myntassets.com/v1/images/style/properties/DIVA-Women-Blue-Kurti_3dd071d1fd55e5f25842196bd1a3c6ac_images.jpg
41008,Girls,Hot,Casual,Gini and Jony Girls Woven Navy Blue Jeans,Jakarta,http://assets.myntassets.com/v1/images/style/properties/953dfcc043c31b66c5b1be3b0778d8d8_images.jpg
8899,Men,Cold,Casual,Indigo Nation Men Bling Red Shirts,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/e9d358ebd786cb0b17c5bc5f9280211d_images.jpg
34300,Women,Hot,Ethnic,Fabindia Women Green Tussar Dupatta,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/9646e77aaf070fab40aff9cf126e67fd_images.jpg
28034,Men,Hot,Casual,Jockey ELANCE Men Charcoal Grey Y Front Briefs 1006,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/d5a8d310098c8c4b3303d9356f8b76f5_images.jpg
18281,Women,Cold,Ethnic,Aneri Women Sufi Cream Kurta,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/8929831734e28488ae5219666ad492c2_images.jpg
6784,Men,Hot,Casual,Timberland Men Pelham Plaid Blue Shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/bfaa9827cffffff8b6e910d5fd9adf3b_images.jpg
30930,Women,Hot,Ethnic,Fabindia Women Printed Beige & Blue Top,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/b0e114da9a8900303707c8a73db6f96a_images.jpg
42229,Women,Hot,Casual,Sepia Women Green Tunic,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/06db864ea1b5e3910749ee6e2cedd8db_images.jpg
5203,Men,Hot,Casual,Mickey Men's The Original Red T-shirt,Jawa Timur,http://assets.myntassets.com/v1/images/style/properties/a824c8560bb4c0a9beceaaaab98ec22e_images.jpg
27360,Men,Cold,Casual,Tantra Men After The Fight Maroon T-shirt,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/c570666fd60c385141dc873cf6bc48ef_images.jpg
11710,Men,Cold,Casual,Lee Men Solid White Shirts,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/c83a6f86e9650a008f4e664b23715279_images.jpg
48110,Women,Hot,Casual,French Connection Women Red Shorts,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/ddbf2adfb0a9d50566cceabd8647f4a8_images.jpg
7350,Men,Cold,Casual,Tantra Men Red T-shirt,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/6306c405d2427459089b69df521f664c_images.jpg
26985,Women,Hot,Casual,Jealous 21 Women Pink Shorts,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/508fac018c0ab4d718af76803514367e_images.jpg
19007,Women,Cold,Casual,ADIDAS Originals Women Blue Tunic,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/9f12e9a29c0e8aa09086b3c78cc45d73_images.jpg
17921,Men,Cold,Sports,Nike Men Cricket Blue Jersey,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/5d64593431e5e803c34ddafe16f008ff_images.jpg
20666,Men,Cold,Casual,Classic Polo Men Striped Grey Tshirt,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/c72333b920f96a498d75b3f82d56c165_images.jpg
10661,Women,Cold,Casual,Doodle Girl Hot  Ice Wash Blue Shorts,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/e434b40d70e5cb5759c752276d4e5af4_images.jpg
26384,Men,Hot,Formal,Turtle Men Black Trousers,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/44d49213b5eca0c88116f3687349590b_images.jpg
39499,Men,Hot,Casual,Wildcraft Men Yellow T-shirt,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Men-Yellow-T-shirt_712cdfe0f805245a701e9b21b96dddc9_images.jpg
30830,Women,Hot,Ethnic,Fabindia Women White Churidar,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/8cc88dcd14ff1bd192deba04a8353439_images.jpg
1944,Men,Cold,Casual,Puma Mens Reggae All Night Blues T-shirt,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/9454d4ed7f4648bb8cf5f6a579a954bb_images.jpg
30894,Women,Hot,Ethnic,Fabindia Women Printed White & Blue Patiala,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/81874bdd24cd863711099d589e8fb445_images.jpg
16009,Men,Cold,Casual,Turtle Stripes Men Blue TShirt,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/e361050fec4f97fda8f20eb2eac65744_images.jpg
36314,Boys,Hot,Casual,Mr.Men Boys Hmmph White T-shirt,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/f7f2c0141a17af94a5f1e2e71ab23396_images.jpg
2684,Men,Hot,Casual,Inkfruit Men's City Beats Violet T-shirt,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/844d79af6de739276f6e444f1545603f_images.jpg
3424,Men,Hot,Casual,Myntra Men's All or Nothing at All T-shirt,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/604af9bced7c401f9c1cd857f2183587_images.jpg
27430,Women,Hot,Casual,Jockey Women Grey Melange T-shirt 1359,Kalimantan Tengah,http://assets.myntassets.com/assets/images/27430/2017/4/7/11491543711667-Jockey-Women-Grey-Melange-T-shirt-1359-9921491543711412-1.jpg
3782,Men,Hot,Casual,Status Quo Men's Beach Sky Blue T-shirt,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/b0b52a9dc89d9135ca20bd27530611bb_images.jpg
11360,Women,Cold,Casual,United Colors Of Benetton Women Light Winter White Tops,Kalimantan Tengah,http://assets.myntassets.com/v1/images/style/properties/04474bbc5c06c73b6cff1fd71965342f_images.jpg
50865,Women,Cold,Ethnic,Prafful Green & Purple Crepe Printed Sari,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/a2a47f3486722033e34848e92fdff897_images.jpg
7189,Women,Cold,Casual,Jealous 21 Women Rinse Wash Blue Jegging,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/d9bc845bd482fac2bc984bb1498d7ac0_images.jpg
11263,Men,Cold,Casual,Indigo Nation Men PV Plan Beige Trousers,Jawa Tengah,http://assets.myntassets.com/v1/images/style/properties/8295b17d0e7efcd289bb911acc46a23c_images.jpg
39134,Women,Cold,Ethnic,Aneri Women Multi Coloured Salwar Suit,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/Aneri-Women-Multi-Coloured-Salwar-Suit_7bc96abe8f49ab2b9835e0390b985585_images.jpg
10075,Men,Cold,Casual,Puma Men ducati heritage logo tee Red Tshirts,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/87684581db1232150a9ffca2b05e16f6_images.jpg
41393,Men,Hot,Casual,Wrangler Men Purple Shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/9122c51c1978ba4b5843bcef36020bca_images.jpg
18257,Women,Cold,Ethnic,Aneri Women Antara Green Kurta,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/d2e4bbe00922aa6c7874d9b671f7151c_images.jpg
27929,Women,Hot,Casual,Scullers For Her Brown Trousers,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/47339c3be8ebd4a8004787a016d3f2cd_images.jpg
18886,Women,Cold,Casual,Arrow Woman Simona Purple Shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/da344aab48a77863a0b130cb473a34bc_images.jpg
19077,Women,Cold,Ethnic,W Women Round Bottom Red Kurta,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/db6a24ea307616201f5346d2ce639e47_images.jpg
15331,Men,Hot,Sports,Nike Men Solid White Shorts,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/7f2cf93cf46f919da17cf93314f62316_images.jpg
6999,Women,Hot,Casual,s.Oliver Women Meganta Printed T-Shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/sOliver-Womens-Pink-Printed-T-Shirt_a87ac7a9c29df42d9ed89864950aa373_images.jpg
28890,Women,Hot,Casual,Enamor Women Dark Pink Regular-Rise Bikini Brief,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/8df2aee289be5c1e1077a69e7d066c78_images.jpg
2311,Women,Cold,Sports,Nike Womens Pink T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/fc5b4f218aadfbc62e85f8bc59e70d70_images.jpg
6013,Men,Hot,Casual,Highlander Men White Purple Black Grey Checked Shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/2969c30adfab3c3094d664910ccf771e_images.jpg
17539,Men,Cold,Formal,Mark Taylor Men Orange & White Striped Shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/9732bd146defb356c886cff408c71022_images.jpg
13311,Men,Cold,Casual,Gini and Jony Kids Boys Solid Navy Blue Shirts,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/48534bc22c2afe68f1196cc11944ca1b_images.jpg
33601,Men,Hot,Casual,Arrow Men Striped White T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/e661df70f14f008cb12556d16dc072bc_images.jpg
34710,Girls,Hot,Casual,Allen Solly Kids Girls Polka Green T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/6e0f4aa5d284afc5ca10cadc725657ae_images.jpg
39752,Boys,Hot,Casual,Gini Jony Boys Khaki Trousers,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/4e168b6644148e3611b4318bfc187550_images.jpg
6292,Men,Hot,Casual,UCB Men's 77 Agent Yellow T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/UCB-Mens-77-Agent-Yellow-T-shirt_5306ca268d36ce6ec097eb00eab716aa_images.jpg
58740,Men,Cold,Casual,Puma Men Pink T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Pink-T-shirt_3e040786ae5e3196053c984d3d45f9d6_images.jpg
28975,Women,Hot,Ethnic,Biba Women Blue Churidar Kurta with Dupatta,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/87f5f8279cf687333cdcb86fa2353602_images.jpg
11094,Women,Cold,Casual,Scullers Women Stripes Black Sweaters,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/4eb2c147e7a5caacb34e1af6b6e66110_images.jpg
8350,Boys,Cold,Casual,Doodle Boy's I love Driving White Kidswear,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/86192bb0f5cf039884fa736f432ce07c_images.jpg
54189,Men,Hot,Casual,Jockey MC Men Red Pack of 2 Briefs 8003,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/Jockey-Men-Red-Pack-of-2-Briefs_52626076f4a4f4a38f68dc0c371abeaf_images.jpg
8181,Men,Hot,Casual,Locomotive Men Check Ladislav Purple Shirts,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/c28efc7c216ad0b04df870974ba72860_images.jpg
16433,Men,Cold,Casual,Levi's Men Printed Navy Blue Tshirts,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/c97ba1d90f6ff7a1e6431a32ddf71cae_images.jpg
7509,Women,Hot,Sports,Nike Women's Line 9 Turquoise Blue T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/e8a599b84960914d025301921099da43_images.jpg
12795,Men,Cold,Casual,Nike Men Brazil Yellow Tshirts,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/98ef3ad00bb43cbdfc8f83541130dd9c_images.jpg
20200,Men,Cold,Casual,Wrangler Men Falcon Grey T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/1f374ef52358ed30833582a59245dd95_images.jpg
37516,Boys,Hot,Casual,Madagascar3 Infant Boys White Leggings,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/34a50cff2187d8c4f844406eded4afe1_images.jpg
15791,Men,Hot,Casual,Facit Men Charcoal Comfort Briefs,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/Facit-Men-Briefs_7a92c90ef1bf78a208b63ad9fed3654b_images.jpg
42121,Women,Hot,Casual,ADIDAS Women Artist White T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/812f31b1aa994db2bb234a8830166756_images.jpg
28574,Women,Hot,Casual,Nike Women Try Me Purple T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/17854e7a9ded1c418e84115684ae46e6_images.jpg
33576,Men,Hot,Casual,Wrangler Men Motoroil Navy Blue T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/c92ee7d2835d99ab9ad35bbb67f83f96_images.jpg
14092,Women,Cold,Casual,Flying Machine Women Stripes Green Sweaters,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/d5c0e29d537d32956e71576507a145d2_images.jpg
19686,Women,Hot,Casual,United Colors of Benetton Women Grey T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/50038e1faf9f8f2d77892acfa2a25754_images.jpg
58730,Women,Hot,Casual,Puma Women Green T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-Fluorescent-Green-T-shirt_fdb374f4e67dae2ab84a3bcb8387abd6_images.jpg
19560,Men,Hot,Casual,United Colors of Benetton Men Solid Maroon TShirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/53ff77023d13e96fb261c3e4093621d7_images.jpg
3909,Women,Hot,Casual,Urban Yoga Women Yoga Red Capri,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/83ed388c312bd473733dbbd90c478418_images.jpg
40190,Women,Hot,Ethnic,Mumbai Slang Women Grey Kurti,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/07c94c5630bac747dcf1a6b407675ecf_images.jpg
3685,Men,Hot,Casual,Inkfruit Men Charcoal Grey Printed Round Neck T-shirt,Jawa Barat,http://assets.myntassets.com/assets/images/3685/2018/12/21/e99d1f96-87fa-46ed-bcd8-53c68d222a5c1545375905616-Inkfruit-Mens-Death-War-Red-T-shirt-421545375904150-1.jpg
30412,Men,Hot,Casual,Deni Yo Men Slim Fit Washed Blue Jeans,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/7c699645e4801e8f9aca8095a6f2a8a9_images.jpg
17851,Women,Cold,Casual,Flying Machine Women Blue Tshirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/a15da826d3c9c3d265cda4077db22cb8_images.jpg
18993,Men,Hot,Casual,ADIDAS Originals Men Red T-shirt,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/73fecea12810bd283398e52e89bf0436_images.jpg
21142,Women,Cold,Casual,s.Oliver Women Grey Top,Jawa Barat,http://assets.myntassets.com/v1/images/style/properties/sOliver-Women-Grey-Top_3477f8f485347cbf1ba19b25db390062_images.jpg
31251,Men,Hot,Casual,Puma Men Dizzy Graphic White T-shirt,Aceh,http://assets.myntassets.com/v1/images/style/properties/86727bc20e115e67373a9c47f6b96e39_images.jpg
11699,Men,Cold,Casual,Lee Men Blue Check Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/ca90096e120ae4a7e7e708eb142237d1_images.jpg
2165,Men,Hot,Casual,Probase Men Check Blue Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/78c261d193342cae80834ea62f48b243_images.jpg
26893,Women,Hot,Casual,Jealous 21 Women Blue Top,Jakarta,http://assets.myntassets.com/v1/images/style/properties/011b9eccb50fdc93962fe86c8d37d96b_images.jpg
11685,Men,Cold,Casual,Lee Men Check Grey Shirts,Jakarta,http://assets.myntassets.com/v1/images/style/properties/8191ae43412a799b3f32dc54e51f1bda_images.jpg
8890,Men,Cold,Formal,John Miller Men White & Black Check Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/ef7a6c5993e06d3ef62df2c65c0c4127_images.jpg
40409,Women,Hot,Casual,Tonga Women Black & Cream-Coloured Striped Top,Jakarta,http://assets.myntassets.com/v1/images/style/properties/895b09a3a147659763de3866363ee1ae_images.jpg
21833,Boys,Cold,Casual,Chhota Bheem Kids Boys Lets Rock Grey T-shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/8f22c2fd2009dc888ef7918ff64b5d52_images.jpg
13668,Men,Cold,Formal,Genesis Men Blue Square Shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/07dfeead7e2cf3c65e363b44472f6c0b_images.jpg
44841,Men,Hot,Casual,Puma Men Light Blue T-shirt,Jakarta,http://assets.myntassets.com/v1/images/style/properties/802673af62ec5f7f2166aa5bbf7a534a_images.jpg
